Date,Open*,High,Low,Close**,Volume,Market Cap
"Jun 13, 2018",0.00632,0.00632,0.005504,0.005627,894.21,377277
"Jun 12, 2018",0.006543,0.007082,0.006194,0.006303,138.04,422645
"Jun 11, 2018",0.007521,0.007521,0.006425,0.006547,558.46,438803
"Jun 10, 2018",0.008031,0.008936,0.006985,0.00751,784.61,503193
"Jun 09, 2018",0.007703,0.008605,0.007362,0.008021,450.69,537202
"Jun 08, 2018",0.008067,0.009034,0.007527,0.007707,1954.04,515989
"Jun 07, 2018",0.006585,0.009635,0.006531,0.008061,2508.82,539488
"Jun 06, 2018",0.007014,0.007059,0.00654,0.006579,753.41,440134
"Jun 05, 2018",0.007202,0.007347,0.006938,0.007016,325.82,469190
"Jun 04, 2018",0.007709,0.008216,0.007065,0.007124,699.47,476238
"Jun 03, 2018",0.007635,0.008172,0.007333,0.007705,488.5,514907
"Jun 02, 2018",0.007216,0.008043,0.007175,0.007633,238.82,509907
"Jun 01, 2018",0.007791,0.008321,0.007029,0.007219,2755.39,482099
"May 31, 2018",0.008933,0.008933,0.007507,0.007786,750.91,519734
"May 30, 2018",0.007838,0.008938,0.007038,0.008935,2557.71,596197
"May 29, 2018",0.007474,0.008047,0.007433,0.007833,376.85,522476
"May 28, 2018",0.007639,0.007959,0.007454,0.007477,773.59,498541
"May 27, 2018",0.006822,0.007777,0.006692,0.007637,1039.83,509066
"May 26, 2018",0.007543,0.007762,0.006782,0.007185,649.84,478732
"May 25, 2018",0.007185,0.008107,0.006243,0.007553,2350.91,503025
"May 24, 2018",0.006768,0.008129,0.006266,0.007171,2538.73,477446
"May 23, 2018",0.007683,0.007706,0.006474,0.006559,150.24,436447
"May 22, 2018",0.007651,0.007931,0.007267,0.007691,514.35,511660
"May 21, 2018",0.007078,0.008439,0.007043,0.007652,796.86,508881
"May 20, 2018",0.007009,0.007899,0.006684,0.007069,468.03,469920
"May 19, 2018",0.006674,0.007029,0.006638,0.007003,200.69,465381
"May 18, 2018",0.006543,0.006837,0.006446,0.006675,395.2,443362
"May 17, 2018",0.006762,0.00749,0.006513,0.006537,550.97,434092
"May 16, 2018",0.006874,0.006879,0.006527,0.006758,272.71,448567
"May 15, 2018",0.007113,0.007177,0.00679,0.006878,274.67,456346
"May 14, 2018",0.007126,0.007432,0.006723,0.007125,542.41,472601
"May 13, 2018",0.007536,0.007706,0.006862,0.007127,177.49,472567
"May 12, 2018",0.007555,0.007755,0.006785,0.007539,949.95,499674
"May 11, 2018",0.008496,0.008957,0.007528,0.00783,2518.17,518797
"May 10, 2018",0.008755,0.009374,0.008477,0.008486,174.01,561995
"May 09, 2018",0.009659,0.009662,0.00858,0.008757,244.79,579806
"May 08, 2018",0.009742,0.010044,0.008589,0.009674,4251.08,640223
"May 07, 2018",0.010287,0.010484,0.009563,0.009721,3581.51,643094
"May 06, 2018",0.010615,0.011537,0.010163,0.010279,1506.37,679802
"May 05, 2018",0.010759,0.011203,0.010444,0.010608,3557.11,701245
"May 04, 2018",0.010527,0.011074,0.010232,0.010764,4025.31,711316
"May 03, 2018",0.010233,0.010582,0.009593,0.010532,1712.84,695704
"May 02, 2018",0.009992,0.010616,0.009791,0.010233,6033.63,675743
"May 01, 2018",0.010257,0.010635,0.00951,0.010007,1989,660551
"Apr 30, 2018",0.011282,0.011381,0.010105,0.010248,3186.66,676247
"Apr 29, 2018",0.010467,0.012047,0.009446,0.011474,9711.01,756785
"Apr 28, 2018",0.008737,0.011307,0.008611,0.010471,7680.19,690395
"Apr 27, 2018",0.010599,0.010599,0.008602,0.008767,4504.02,577836
"Apr 26, 2018",0.00904,0.010608,0.007636,0.010584,4000.25,697317
